game_date,home_team,away_team,defteam,yrdln,play_type,td_team,td_player_name,receiver_player_name,rusher_player_name,fixed_drive_result
2023-11-26,ATL,NO,NO,NO 41,pass,NA,NA,B.Robinson,NA,Touchdown
2023-11-26,ATL,NO,NO,NO 42,run,NA,NA,NA,C.Patterson,Touchdown
2023-11-26,ATL,NO,NO,NO 41,pass,NA,NA,K.Pitts,NA,Touchdown
2023-11-26,ATL,NO,NO,NO 30,run,NA,NA,NA,B.Robinson,Touchdown
2023-11-26,ATL,NO,NO,NO 26,run,NA,NA,NA,D.Ridder,Touchdown
2023-11-26,ATL,NO,NO,NO 14,pass,NA,NA,S.Miller,NA,Touchdown
2023-11-26,ATL,NO,NO,NO 10,run,ATL,B.Robinson,NA,B.Robinson,Touchdown
2023-11-26,ATL,NO,NO,NO 15,extra_point,NA,NA,NA,NA,Touchdown
2023-11-26,ATL,NO,ATL,ATL 35,kickoff,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 25,pass,NA,NA,J.Johnson,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 25,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,NO 32,pass,NA,NA,C.Olave,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 42,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,NO 42,pass,NA,NA,C.Olave,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 48,run,NA,NA,NA,T.Hill,Field goal
2023-11-26,ATL,NO,ATL,ATL 49,pass,NA,NA,R.Shaheed,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 49,pass,NA,NA,C.Olave,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 24,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 34,pass,NA,NA,C.Olave,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 23,pass,NA,NA,A.Kamara,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 23,pass,NA,NA,J.Johnson,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 23,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 35,kickoff,NA,NA,NA,NA,Turnover
2023-11-26,ATL,NO,NO,ATL 25,pass,NA,NA,V.Jefferson,NA,Turnover
2023-11-26,ATL,NO,NO,ATL 38,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NO,ATL 38,run,NA,NA,NA,C.Patterson,Turnover
2023-11-26,ATL,NO,NO,MID 50,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NA,MID 50,no_play,NA,NA,NA,NA,Turnover
2023-11-26,ATL,NO,NO,MID 50,pass,NA,NA,K.Smith,NA,Turnover
2023-11-26,ATL,NO,NO,NO 44,run,NA,NA,NA,D.Ridder,Turnover
2023-11-26,ATL,NO,NO,NO 33,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NA,NO 31,no_play,NA,NA,NA,NA,Turnover
2023-11-26,ATL,NO,NO,NO 31,pass,NA,NA,B.Robinson,NA,Turnover
2023-11-26,ATL,NO,NO,NO 31,run,NA,NA,NA,C.Patterson,Turnover
2023-11-26,ATL,NO,NA,NO 20,no_play,NA,NA,NA,NA,Turnover
2023-11-26,ATL,NO,NO,NO 20,run,NA,NA,NA,C.Patterson,Turnover
2023-11-26,ATL,NO,NO,NO 12,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NO,NO 10,pass,NA,NA,B.Robinson,NA,Turnover
2023-11-26,ATL,NO,ATL,NO 4,qb_kneel,NA,NA,NA,D.Carr,End of half
2023-11-26,ATL,NO,NA,NO 35,NA,NA,NA,NA,NA,End of half
2023-11-26,ATL,NO,NO,NO 35,kickoff,NA,NA,NA,NA,Punt
2023-11-26,ATL,NO,NO,ATL 25,run,NA,NA,NA,C.Patterson,Punt
2023-11-26,ATL,NO,NO,ATL 26,pass,NA,NA,K.Pitts,NA,Punt
2023-11-26,ATL,NO,NO,ATL 37,run,NA,NA,NA,B.Robinson,Punt
2023-11-26,ATL,NO,NO,NO 46,run,NA,NA,NA,T.Allgeier,Punt
2023-11-26,ATL,NO,NO,NO 41,run,NA,NA,NA,D.Ridder,Punt
2023-11-26,ATL,NO,NO,NO 44,pass,NA,NA,S.Miller,NA,Punt
2023-11-26,ATL,NO,NO,NO 44,punt,NA,NA,NA,NA,Punt
2023-11-26,ATL,NO,ATL,NO 8,run,NA,NA,NA,J.Williams,Field goal
2023-11-26,ATL,NO,ATL,NO 11,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,NO 15,run,NA,NA,NA,D.Carr,Field goal
2023-11-26,ATL,NO,ATL,NO 31,run,NA,NA,NA,T.Hill,Field goal
2023-11-26,ATL,NO,ATL,NO 34,pass,NA,NA,C.Olave,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 34,pass,NA,NA,J.Johnson,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 42,run,NA,NA,NA,T.Hill,Field goal
2023-11-26,ATL,NO,ATL,NO 44,pass,NA,NA,A.Kamara,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 36,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,ATL 31,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 26,run,NA,NA,NA,L.Bowden,Field goal
2023-11-26,ATL,NO,ATL,ATL 15,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 20,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,ATL 17,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 27,pass,NA,NA,A.Kamara,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 19,pass,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 27,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 35,kickoff,NA,NA,NA,NA,Turnover
2023-11-26,ATL,NO,NO,ATL 27,pass,NA,NA,D.London,NA,Turnover
2023-11-26,ATL,NO,NO,ATL 27,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NO,ATL 41,pass,NA,NA,B.Robinson,NA,Turnover
2023-11-26,ATL,NO,NO,ATL 48,run,NA,NA,NA,B.Robinson,Turnover
2023-11-26,ATL,NO,NO,NO 47,pass,NA,NA,V.Jefferson,NA,Turnover
2023-11-26,ATL,NO,ATL,NO 46,pass,NA,NA,T.Hill,NA,Turnover
2023-11-26,ATL,NO,ATL,ATL 35,run,NA,NA,NA,A.Kamara,Turnover
2023-11-26,ATL,NO,ATL,ATL 19,run,NA,NA,NA,T.Hill,Turnover
2023-11-26,ATL,NO,NO,ATL 5,NA,NA,NA,NA,NA,Touchdown
2023-11-26,ATL,NO,NO,ATL 5,run,NA,NA,NA,B.Robinson,Touchdown
2023-11-26,ATL,NO,NO,ATL 10,run,NA,NA,NA,T.Allgeier,Touchdown
2023-11-26,ATL,NO,NO,ATL 16,run,NA,NA,NA,T.Allgeier,Touchdown
2023-11-26,ATL,NO,NO,ATL 23,pass,NA,NA,D.London,NA,Touchdown
2023-11-26,ATL,NO,NO,ATL 26,pass,NA,NA,D.London,NA,Touchdown
2023-11-26,ATL,NO,NO,ATL 41,run,NA,NA,NA,C.Patterson,Touchdown
2023-11-26,ATL,NO,NO,ATL 45,run,NA,NA,NA,T.Allgeier,Touchdown
2023-11-26,ATL,NO,NO,ATL 45,pass,NA,NA,D.London,NA,Touchdown
2023-11-26,ATL,NO,NA,NO 26,no_play,NA,NA,NA,NA,Touchdown
2023-11-26,ATL,NO,NO,NO 26,pass,ATL,B.Robinson,B.Robinson,NA,Touchdown
2023-11-26,ATL,NO,NO,NO 15,extra_point,NA,NA,NA,NA,Touchdown
2023-11-26,ATL,NO,ATL,ATL 35,kickoff,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,NO 25,run,NA,NA,NA,L.Bowden,Field goal
2023-11-26,ATL,NO,ATL,ATL 46,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,ATL 41,pass,NA,NA,A.Kamara,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 25,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,ATL 17,run,NA,NA,NA,A.Kamara,Field goal
2023-11-26,ATL,NO,ATL,ATL 25,pass,NA,NA,J.Williams,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 21,pass,NA,NA,J.Williams,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 21,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 35,kickoff,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,ATL 25,run,NA,NA,NA,B.Robinson,Field goal
2023-11-26,ATL,NO,NO,ATL 29,run,NA,NA,NA,T.Allgeier,Field goal
2023-11-26,ATL,NO,NO,ATL 41,run,NA,NA,NA,T.Allgeier,Field goal
2023-11-26,ATL,NO,NO,ATL 45,run,NA,NA,NA,T.Allgeier,Field goal
2023-11-26,ATL,NO,NO,NO 41,run,NA,NA,NA,B.Robinson,Field goal
2023-11-26,ATL,NO,NO,NO 32,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 37,run,NA,NA,NA,T.Allgeier,Field goal
2023-11-26,ATL,NO,NO,NO 25,run,NA,NA,NA,C.Patterson,Field goal
2023-11-26,ATL,NO,NO,NO 24,run,NA,NA,NA,D.Ridder,Field goal
2023-11-26,ATL,NO,NA,NO 23,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 23,run,NA,NA,NA,T.Allgeier,Field goal
2023-11-26,ATL,NO,NA,NO 21,no_play,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,NO,NO 21,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,ATL,NO,ATL,ATL 35,kickoff,NA,NA,NA,NA,Missed field goal
2023-11-26,ATL,NO,ATL,NO 25,pass,NA,NA,K.Kirkwood,NA,Missed field goal
2023-11-26,ATL,NO,ATL,NO 25,pass,NA,NA,L.Bowden,NA,Missed field goal
2023-11-26,ATL,NO,ATL,NO 25,pass,NA,NA,K.Kirkwood,NA,Missed field goal
2023-11-26,ATL,NO,ATL,NO 38,pass,NA,NA,K.Kirkwood,NA,Missed field goal
2023-11-26,ATL,NO,ATL,NO 45,pass,NA,NA,J.Johnson,NA,Missed field goal
2023-11-26,ATL,NO,ATL,ATL 42,pass,NA,NA,A.Perry,NA,Missed field goal
2023-11-26,ATL,NO,ATL,ATL 35,pass,NA,NA,NA,NA,Missed field goal
2023-11-26,ATL,NO,ATL,ATL 35,pass,NA,NA,J.Johnson,NA,Missed field goal
2023-11-26,ATL,NO,ATL,ATL 35,field_goal,NA,NA,NA,NA,Missed field goal
2023-11-26,ATL,NO,NO,ATL 44,qb_kneel,NA,NA,NA,D.Ridder,End of half
2023-11-26,ATL,NO,NO,NA,NA,NA,NA,NA,NA,End of half
2023-11-26,CIN,PIT,NA,CIN 35,NA,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 35,kickoff,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 25,pass,NA,NA,P.Freiermuth,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 49,run,NA,NA,NA,N.Harris,Punt
2023-11-26,CIN,PIT,CIN,CIN 48,pass,NA,NA,D.Johnson,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 47,pass,NA,NA,Co.Heyward,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 43,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 20,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 20,run,NA,NA,NA,J.Mixon,Punt
2023-11-26,CIN,PIT,PIT,CIN 23,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 17,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 29,pass,NA,NA,G.Pickens,NA,Turnover
2023-11-26,CIN,PIT,CIN,PIT 34,run,NA,NA,NA,J.Warren,Turnover
2023-11-26,CIN,PIT,CIN,PIT 38,pass,NA,NA,J.Warren,NA,Turnover
2023-11-26,CIN,PIT,CIN,PIT 41,pass,NA,NA,NA,NA,Turnover
2023-11-26,CIN,PIT,CIN,PIT 33,run,NA,NA,NA,N.Harris,Turnover
2023-11-26,CIN,PIT,CIN,PIT 38,pass,NA,NA,P.Freiermuth,NA,Turnover
2023-11-26,CIN,PIT,CIN,CIN 33,run,NA,NA,NA,J.Warren,Turnover
2023-11-26,CIN,PIT,CIN,CIN 29,no_play,NA,NA,NA,NA,Turnover
2023-11-26,CIN,PIT,CIN,CIN 23,run,NA,NA,NA,N.Harris,Turnover
2023-11-26,CIN,PIT,CIN,CIN 15,pass,NA,NA,D.Johnson,NA,Turnover
2023-11-26,CIN,PIT,CIN,CIN 15,run,NA,NA,NA,J.Warren,Turnover
2023-11-26,CIN,PIT,PIT,CIN 39,pass,NA,NA,J.Chase,NA,Punt
2023-11-26,CIN,PIT,PIT,MID 50,run,NA,NA,NA,J.Mixon,Punt
2023-11-26,CIN,PIT,PIT,PIT 48,run,NA,NA,NA,J.Mixon,Punt
2023-11-26,CIN,PIT,PIT,PIT 45,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,MID 50,pass,NA,NA,I.Smith,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 44,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 49,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 11,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,PIT 31,run,NA,NA,NA,K.Pickett,Field goal
2023-11-26,CIN,PIT,CIN,PIT 36,NA,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 36,run,NA,NA,NA,J.Warren,Field goal
2023-11-26,CIN,PIT,CIN,PIT 38,pass,NA,NA,D.Johnson,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 23,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,CIN 23,pass,NA,NA,P.Freiermuth,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 23,pass,NA,NA,D.Johnson,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 23,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 35,kickoff,NA,NA,NA,NA,Touchdown
2023-11-26,CIN,PIT,PIT,CIN 47,pass,NA,NA,T.Hudson,NA,Touchdown
2023-11-26,CIN,PIT,PIT,PIT 47,pass,NA,NA,J.Chase,NA,Touchdown
2023-11-26,CIN,PIT,PIT,PIT 16,pass,NA,NA,J.Mixon,NA,Touchdown
2023-11-26,CIN,PIT,PIT,PIT 11,pass,CIN,D.Sample,D.Sample,NA,Touchdown
2023-11-26,CIN,PIT,PIT,PIT 15,extra_point,NA,NA,NA,NA,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 35,kickoff,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 25,pass,NA,NA,D.Washington,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 35,run,NA,NA,NA,J.Warren,Punt
2023-11-26,CIN,PIT,CIN,PIT 38,run,NA,NA,NA,J.Warren,Punt
2023-11-26,CIN,PIT,CIN,PIT 41,pass,NA,NA,D.Johnson,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 41,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 20,run,NA,NA,NA,J.Mixon,Punt
2023-11-26,CIN,PIT,PIT,CIN 24,pass,NA,NA,M.Wilcox,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 25,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 16,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 45,NA,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 45,pass,NA,NA,P.Freiermuth,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 46,run,NA,NA,NA,N.Harris,Punt
2023-11-26,CIN,PIT,CIN,CIN 42,run,NA,NA,NA,N.Harris,Punt
2023-11-26,CIN,PIT,CIN,CIN 37,pass,NA,NA,J.Warren,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 42,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 42,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 11,run,NA,NA,NA,J.Mixon,Punt
2023-11-26,CIN,PIT,PIT,CIN 12,pass,NA,NA,T.Irwin,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 48,pass,NA,NA,J.Chase,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 48,pass,NA,NA,T.Boyd,NA,Punt
2023-11-26,CIN,PIT,NA,PIT 43,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 43,pass,NA,NA,T.Boyd,NA,Punt
2023-11-26,CIN,PIT,PIT,PIT 43,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 20,pass,NA,NA,D.Johnson,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 24,pass,NA,NA,P.Freiermuth,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 35,pass,NA,NA,P.Freiermuth,NA,Punt
2023-11-26,CIN,PIT,NA,CIN 49,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 49,run,NA,NA,NA,K.Pickett,Punt
2023-11-26,CIN,PIT,CIN,CIN 46,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 44,pass,NA,NA,P.Freiermuth,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 44,run,NA,NA,NA,J.Warren,Punt
2023-11-26,CIN,PIT,NA,CIN 47,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,CIN 47,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 8,qb_kneel,NA,NA,NA,J.Browning,End of half
2023-11-26,CIN,PIT,NA,PIT 35,NA,NA,NA,NA,NA,End of half
2023-11-26,CIN,PIT,PIT,PIT 35,kickoff,NA,NA,NA,NA,Turnover
2023-11-26,CIN,PIT,PIT,CIN 25,run,NA,NA,NA,J.Mixon,Turnover
2023-11-26,CIN,PIT,PIT,CIN 26,pass,NA,NA,T.Hudson,NA,Turnover
2023-11-26,CIN,PIT,PIT,CIN 26,pass,NA,NA,A.Iosivas,NA,Turnover
2023-11-26,CIN,PIT,PIT,CIN 42,run,NA,NA,NA,J.Browning,Turnover
2023-11-26,CIN,PIT,PIT,CIN 48,run,NA,NA,NA,J.Mixon,Turnover
2023-11-26,CIN,PIT,PIT,CIN 49,pass,NA,NA,T.Hudson,NA,Turnover
2023-11-26,CIN,PIT,PIT,PIT 46,pass,NA,NA,J.Chase,NA,Turnover
2023-11-26,CIN,PIT,PIT,PIT 21,run,NA,NA,NA,J.Mixon,Turnover
2023-11-26,CIN,PIT,PIT,PIT 20,pass,NA,NA,I.Smith,NA,Turnover
2023-11-26,CIN,PIT,PIT,PIT 18,pass,NA,NA,J.Chase,NA,Turnover
2023-11-26,CIN,PIT,CIN,PIT 21,pass,NA,NA,J.Warren,NA,Touchdown
2023-11-26,CIN,PIT,CIN,PIT 36,run,NA,NA,NA,N.Harris,Touchdown
2023-11-26,CIN,PIT,CIN,PIT 41,pass,NA,NA,G.Pickens,NA,Touchdown
2023-11-26,CIN,PIT,CIN,PIT 41,pass,NA,NA,C.Austin,NA,Touchdown
2023-11-26,CIN,PIT,CIN,PIT 46,run,NA,NA,NA,J.Warren,Touchdown
2023-11-26,CIN,PIT,CIN,PIT 47,run,NA,NA,NA,J.Warren,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 48,pass,NA,NA,P.Freiermuth,NA,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 39,pass,NA,NA,G.Pickens,NA,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 29,run,NA,NA,NA,N.Harris,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 23,pass,NA,NA,NA,NA,Touchdown
2023-11-26,CIN,PIT,NA,CIN 25,no_play,NA,NA,NA,NA,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 25,pass,NA,NA,P.Freiermuth,NA,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 17,run,NA,NA,NA,J.Warren,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 8,run,NA,NA,NA,J.Warren,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 5,run,PIT,N.Harris,NA,N.Harris,Touchdown
2023-11-26,CIN,PIT,CIN,CIN 15,extra_point,NA,NA,NA,NA,Touchdown
2023-11-26,CIN,PIT,PIT,PIT 35,kickoff,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 25,pass,NA,NA,T.Boyd,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 35,run,NA,NA,NA,J.Browning,Punt
2023-11-26,CIN,PIT,PIT,CIN 39,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 29,NA,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 29,pass,NA,NA,J.Chase,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 43,no_play,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 33,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 27,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 22,pass,NA,NA,Co.Heyward,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 23,pass,NA,NA,G.Pickens,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 23,pass,NA,NA,D.Johnson,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 35,no_play,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 25,run,NA,NA,NA,J.Warren,Field goal
2023-11-26,CIN,PIT,CIN,PIT 30,pass,NA,NA,P.Freiermuth,NA,Field goal
2023-11-26,CIN,PIT,CIN,PIT 37,pass,NA,NA,G.Pickens,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 20,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,CIN 18,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,CIN 16,pass,NA,NA,D.Johnson,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 16,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 35,kickoff,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 25,pass,NA,NA,T.Hudson,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 28,pass,NA,NA,T.Hudson,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 32,pass,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,PIT,CIN 23,punt,NA,NA,NA,NA,Punt
2023-11-26,CIN,PIT,CIN,PIT 33,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,CIN 45,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,CIN,CIN 32,pass,NA,NA,A.Robinson,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 21,run,NA,NA,NA,N.Harris,Field goal
2023-11-26,CIN,PIT,NA,CIN 22,no_play,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 22,run,NA,NA,NA,J.Warren,Field goal
2023-11-26,CIN,PIT,NA,CIN 22,no_play,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 22,pass,NA,NA,P.Freiermuth,NA,Field goal
2023-11-26,CIN,PIT,NA,CIN 15,no_play,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 15,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 35,kickoff,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,PIT,CIN 25,pass,NA,NA,J.Mixon,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 36,pass,NA,NA,A.Iosivas,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 36,pass,NA,NA,T.Boyd,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 28,pass,NA,NA,T.Boyd,NA,Field goal
2023-11-26,CIN,PIT,PIT,PIT 28,field_goal,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,NA,CIN 35,no_play,NA,NA,NA,NA,Field goal
2023-11-26,CIN,PIT,CIN,CIN 35,kickoff,NA,NA,NA,NA,End of half
2023-11-26,CIN,PIT,CIN,CIN 39,qb_kneel,NA,NA,NA,K.Pickett,End of half
2023-11-26,CIN,PIT,CIN,CIN 40,qb_kneel,NA,NA,NA,K.Pickett,End of half
2023-11-26,CIN,PIT,CIN,CIN 41,qb_kneel,NA,NA,NA,K.Pickett,End of half
2023-11-26,CIN,PIT,CIN,NA,NA,NA,NA,NA,NA,End of half
2023-11-23,SEA,SF,NA,SEA 35,NA,NA,NA,NA,NA,Touchdown
2023-11-23,SEA,SF,SEA,SEA 35,kickoff,NA,NA,NA,NA,Touchdown
2023-11-23,SEA,SF,SEA,SF 29,pass,NA,NA,C.McCaffrey,NA,Touchdown
2023-11-23,SEA,SF,SEA,SF 43,pass,NA,NA,G.Kittle,NA,Touchdown
2023-11-23,SEA,SF,SEA,SF 43,pass,NA,NA,C.Woerner,NA,Touchdown
2023-11-23,SEA,SF,SEA,SEA 48,run,NA,NA,NA,C.McCaffrey,Touchdown
2023-11-23,SEA,SF,SEA,SEA 43,run,NA,NA,NA,C.McCaffrey,Touchdown
2023-11-23,SEA,SF,SEA,SEA 16,run,NA,NA,NA,B.Purdy,Touchdown
2023-11-23,SEA,SF,SEA,SEA 13,pass,NA,NA,D.Samuel,NA,Touchdown
2023-11-23,SEA,SF,SEA,SEA 3,run,NA,NA,NA,C.McCaffrey,Touchdown
2023-11-23,SEA,SF,SEA,SEA 2,run,SF,D.Samuel,NA,D.Samuel,Touchdown
2023-11-23,SEA,SF,SEA,SEA 15,extra_point,NA,NA,NA,NA,Touchdown
2023-11-23,SEA,SF,SF,SF 35,kickoff,NA,NA,NA,NA,Field goal
2023-11-23,SEA,SF,SF,SF 33,run,NA,NA,NA,G.Smith,Field goal
2023-11-23,SEA,SF,SF,SF 32,pass,NA,NA,D.Metcalf,NA,Field goal
2023-11-23,SEA,SF,SF,SF 32,pass,NA,NA,D.Metcalf,NA,Field goal
2023-11-23,SEA,SF,SF,SF 32,field_goal,NA,NA,NA,NA,Field goal
2023-11-23,SEA,SF,SEA,SEA 35,kickoff,NA,NA,NA,NA,Punt
2023-11-23,SEA,SF,SEA,SF 22,run,NA,NA,NA,C.McCaffrey,Punt
2023-11-23,SEA,SF,SEA,SF 24,pass,NA,NA,D.Samuel,NA,Punt
2023-11-23,SEA,SF,SEA,SF 46,pass,NA,NA,D.Samuel,NA,Punt
2023-11-23,SEA,SF,SEA,SEA 30,run,NA,NA,NA,C.McCaffrey,Punt
2023-11-23,SEA,SF,NA,SEA 38,no_play,NA,NA,NA,NA,Punt
